Player,Nation,Pos,PosGrp,Squad,Age,League,MP,Starts,Min,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,G+A-PK,xG+xAG,Total_Cmp,Total_Att,Total_Cmp%,Total_TotDist,Total_PrgDist,Short_Cmp,Short_Att,Short_Cmp%,Medium_Cmp,Medium_Att,Medium_Cmp%,Long_Cmp,Long_Att,Long_Cmp%,Ast_passing,xAG_passing,Expected_xA,Expected_A-xAG,KP,1/3,PPA,CrsPA,PrgP_passing,Touches_Touches,Touches_Def Pen,Touches_Def 3rd,Touches_Mid 3rd,Touches_Att 3rd,Touches_Att Pen,Touches_Live,Take-Ons_Att,Take-Ons_Succ,Take-Ons_Succ%,Take-Ons_Tkld,Take-Ons_Tkld%,Carries_Carries,Carries_TotDist,Carries_PrgDist,Carries_PrgC,Carries_1/3,Carries_CPA,Carries_Mis,Carries_Dis,Receiving_Rec,Receiving_PrgR,SCA,PassLive,PassDead,TO,Sh,Fld,Def,GCA,Tackles_Tkl,Tackles_TklW,Tackles_Def 3rd,Tackles_Mid 3rd,Tackles_Att 3rd,Challenges_Tkl,Challenges_Att,Challenges_Tkl%,Challenges_Lost,Blocks_Blocks,Blocks_Sh,Blocks_Pass,Int,Tkl+Int,Clr,Err,Gls_shooting,Sh_shooting,SoT,SoT%,G/Sh,G/SoT,Dist,FK,PK_shooting,PKatt_shooting,xG_shooting,npxG_shooting,npxG/Sh,G-xG,np:G-xG,Performance_CrdY,Performance_CrdR,Performance_2CrdY,Performance_Fls,Performance_Fld,Performance_Off,Performance_Crs,Performance_Int,Performance_TklW,Performance_PKwon,Performance_PKcon,Performance_OG,Performance_Recov,Aerial Duels_Won,Aerial Duels_Lost,Aerial Duels_Won%
Ross Barkley,ENG,MF,AM,Luton Town,29,Premier League,32,30,2618,0.171886937,0.137509549,0.309396486,0.171886937,0,0,0.206264324,0,0.140947288,0.140947288,0.127196333,0.27158136,1.650114591,5.603514133,1.340718105,0.01065699,0.009281895,41.87165775,50.67226891,82.6,742.6203209,224.9656226,18.90756303,21.00458365,90,16.2605042,18.32314744,88.7,5.053475936,7.769289534,65,0.137509549,0.127196333,0.092818946,0.010313216,1.512605042,4.74407945,0.928189458,0.034377387,5.603514133,61.08861727,2.509549274,12.85714286,34.75553858,14.78227655,1.340718105,61.08861727,3.575248281,2.268907563,63.5,1.168831169,32.7,34.58365164,219.7746371,96.60045837,1.650114591,1.684491979,0.137509549,0.928189458,1.92513369,38.29640947,1.340718105,3.575248281,2.30328495,0.378151261,0.481283422,0.206264324,0.103132162,0.103132162,0.378151261,1.615737204,0.653170359,0.550038197,0.721925134,0.343773873,0.378151261,1.650114591,22.9,1.271963331,0.859434683,0.309396486,0.550038197,0.859434683,2.475171887,1.753246753,0.068754775,0.171886937,2.268907563,0.653170359,28.8,0.002750191,0.008938121,0.739113827,0.206264324,0,0,0.140947288,0.140947288,0.002062643,0.030939649,0.030939649,0.206264324,0,0,0.859434683,1.375095493,0,1.546982429,0.859434683,0.653170359,0,0,0,6.909854851,1.443850267,1.168831169,55.3
Ryan Christie,SCO,MF,AM,Bournemouth,28,Premier League,37,35,2907,0,0.154798762,0.154798762,0,0,0,0.185758514,0,0.07120743,0.07120743,0.167182663,0.238390093,1.857585139,5.170278638,2.414860681,0.004643963,0.007430341,30.58823529,40.24767802,76,582.1052632,158.5139319,12.35294118,14.45820433,85.4,13.15789474,15.78947368,83.3,4.427244582,7.832817337,56.5,0.154798762,0.167182663,0.167182663,-0.012383901,1.702786378,3.653250774,1.300309598,0.216718266,5.170278638,53.77708978,2.724458204,10.49535604,27.12074303,17.46130031,2.13622291,53.77708978,3.034055728,1.578947368,52,1.269349845,41.8,28.88544892,178.6068111,83.00309598,1.857585139,1.795665635,0.433436533,1.795665635,1.455108359,30.55727554,2.414860681,3.622291022,2.724458204,0.247678019,0.216718266,0.154798762,0.185758514,0.092879257,0.185758514,2.6625387,1.362229102,1.052631579,1.083591331,0.526315789,1.207430341,2.848297214,42.4,1.640866873,1.609907121,0.340557276,1.269349845,1.609907121,4.27244582,1.640866873,0.030959752,0,1.33126935,0.40247678,30.2,0,0,0.619195046,0,0,0,0.07120743,0.07120743,0.001547988,-0.07120743,-0.07120743,0.185758514,0,0,1.486068111,1.176470588,0.154798762,2.26006192,1.609907121,1.362229102,0,0.030959752,0,7.151702786,0.650154799,1.176470588,35.6
Ryan Gravenberch,NED,MF,AM,Liverpool,21,Premier League,26,12,1121,0.080285459,0,0.080285459,0.080285459,0,0,0,0,0.160570919,0.160570919,0.072256913,0.232827832,3.131132917,6.262265834,5.700267618,0.006422837,0.018465656,33.31846566,40.46387154,82.3,443.175736,138.0107047,21.11507583,24.24620874,87.1,9.794826048,11.23996432,87.1,0.642283675,0.963425513,66.7,0,0.072256913,0.112399643,-0.072256913,1.284567351,2.809991079,2.167707404,0,6.262265834,55.87867975,1.36485281,6.743978591,27.85905442,21.83764496,3.371989295,55.87867975,4.014272971,1.846565566,46,1.766280107,44,34.68331847,197.3416592,109.9107939,3.131132917,2.247992864,0.802854594,3.693131133,1.043710972,37.89473684,5.700267618,3.532560214,2.890276539,0,0.160570919,0.481712756,0,0,0,2.087421945,0.963425513,0.401427297,1.043710972,0.642283675,0.963425513,2.328278323,41.4,1.36485281,1.605709188,0.160570919,1.445138269,1.123996432,3.211418376,0.883140054,0,0.080285459,1.846565566,0.642283675,34.8,0.003211418,0.01043711,1.653880464,0,0,0,0.160570919,0.160570919,0.007225691,-0.080285459,-0.080285459,0,0,0,1.605709188,1.204281891,0,0.321141838,1.123996432,0.963425513,0,0,0,5.941123996,0.802854594,1.123996432,41.7
Ryan Yates,ENG,MF,DM,Nott'ham Forest,25,Premier League,35,21,1992,0.045180723,0.045180723,0.090361446,0.045180723,0,0,0.271084337,0,0.11746988,0.11746988,0.036144578,0.15813253,0.813253012,3.298192771,1.671686747,0.004066265,0.007228916,29.77409639,37.45481928,79.5,479.4578313,122.7560241,14.23192771,16.94277108,84,12.65060241,14.72891566,85.9,1.671686747,3.027108434,55.2,0.045180723,0.036144578,0.027108434,0.009036145,0.31626506,2.665662651,0.451807229,0,3.298192771,50.87349398,2.710843373,15.49698795,25.21084337,10.57228916,2.03313253,50.87349398,0.406626506,0.180722892,44.4,0.180722892,44.4,20.55722892,90.81325301,42.51506024,0.813253012,0.63253012,0,1.084337349,0.451807229,25.2560241,1.671686747,1.355421687,0.993975904,0,0,0.225903614,0.135542169,0,0.180722892,2.981927711,1.807228916,1.762048193,0.948795181,0.271084337,0.903614458,1.626506024,55.6,0.722891566,1.897590361,0.677710843,1.219879518,0.948795181,3.930722892,1.987951807,0.045180723,0.045180723,1.445783133,0.31626506,21.9,0.001355422,0.006325301,0.822289157,0,0,0,0.11746988,0.11746988,0.003614458,-0.072289157,-0.072289157,0.271084337,0,0,2.439759036,2.575301205,0.090361446,0.271084337,0.948795181,1.807228916,0,0,0,4.969879518,1.852409639,1.626506024,53.2
Saša Lukić,SRB,MF,DM,Fulham,26,Premier League,24,13,1122,0.080213904,0,0.080213904,0.080213904,0,0,0.240641711,0,0.128342246,0.128342246,0.064171123,0.192513369,0.962566845,3.449197861,2.165775401,0.006417112,0.015240642,34.3315508,39.78609626,86.3,541.684492,144.0641711,16.36363636,18.36898396,89.1,15.48128342,16.84491979,91.9,1.604278075,2.326203209,69,0,0.064171123,0.040106952,-0.064171123,0.882352941,2.486631016,0.401069519,0,3.449197861,50.13368984,2.887700535,13.39572193,28.95721925,8.743315508,1.844919786,50.13368984,0.64171123,0.401069519,62.5,0.240641711,37.5,27.43315508,131.0695187,62.2459893,0.962566845,0.962566845,0.080213904,0.882352941,0.802139037,30,2.165775401,2.165775401,1.524064171,0,0.080213904,0.481283422,0,0.080213904,0,2.647058824,1.524064171,0.721925134,1.363636364,0.561497326,1.443850267,3.128342246,46.2,1.684491979,1.443850267,0.401069519,1.042780749,1.28342246,3.930481283,1.524064171,0.080213904,0.080213904,1.042780749,0.240641711,23.1,0.006417112,0.026470588,1.371657754,0,0,0,0.128342246,0.128342246,0.009625668,-0.048128342,-0.048128342,0.240641711,0,0,2.165775401,0.721925134,0,0.320855615,1.28342246,1.524064171,0,0,0,5.213903743,0.882352941,0.64171123,57.9
Sam Johnstone,ENG,GK,GK,Crystal Palace,30,Premier League,20,20,1796,0,0,0,0,0,0,0.050111359,0,0,0,0,0,0,0,0,0,0,17.18819599,30.01670379,57.3,579.688196,440.6291759,2.255011136,2.305122494,97.8,7.165924276,7.36636971,97.3,7.767260579,20.09465479,38.7,0,0,0,0,0,0.651447661,0,0,0,32.07126949,27.01002227,31.92093541,0.150334076,0,0,32.07126949,0,0,0,0,0,17.5389755,102.1770601,64.19265033,0,0,0,0,0,14.38195991,0,0.100222717,0.050111359,0.050111359,0,0,0,0,0.050111359,0.050111359,0,0.050111359,0,0,0.050111359,0.050111359,100,0,0,0,0,0.050111359,0.100222717,0.250556793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.050111359,0,0,0.050111359,0,0,0,0.050111359,0,0,0.050111359,0,0.651447661,0.100222717,0.050111359,66.7
Sander Berge,NOR,MF,DM,Burnley,25,Premier League,37,34,3005,0.029950083,0.059900166,0.08985025,0.029950083,0,0,0.299500832,0.029950083,0.056905158,0.056905158,0.0718802,0.128785358,1.916805324,4.911813644,0.868552413,0.002695507,0.003893511,41.21131448,46.78202995,88.1,731.6505824,154.78203,17.01164725,19.078203,89.2,19.70715474,21.29450915,92.5,3.743760399,4.612312812,81.2,0.059900166,0.0718802,0.047920133,-0.011980033,0.868552413,3.863560732,0.479201331,0.029950083,4.911813644,56.51580699,3.983361065,14.7953411,29.86023295,12.39933444,1.227953411,56.51580699,1.227953411,0.599001664,48.8,0.479201331,39,32.22628952,192.249584,92.57570715,1.916805324,1.707154742,0.269550749,0.688851913,0.688851913,36.92845258,0.868552413,2.006655574,1.886855241,0,0.08985025,0,0.029950083,0,0.239600666,2.276206323,1.377703827,1.048252912,1.078202995,0.149750416,1.018302829,1.737104825,58.6,0.718801997,1.467554077,0.599001664,0.868552413,0.688851913,2.965058236,1.797004992,0.059900166,0.029950083,0.74875208,0.08985025,12,0.001198003,0.009883527,0.527121464,0,0,0,0.056905158,0.056905158,0.002396007,-0.026955075,-0.026955075,0.299500832,0.029950083,0.029950083,1.198003328,0.569051581,0.059900166,0.359400998,0.688851913,1.377703827,0,0,0,6.049916805,1.916805324,1.437603993,57.1
Scott McTominay,SCO,"MF,FW",DM,Manchester Utd,26,Premier League,32,18,1901,0.331404524,0.047343503,0.378748027,0.331404524,0,0,0.094687007,0,0.269857969,0.269857969,0.037874803,0.312467123,1.372961599,3.029984219,2.225144661,0.017990531,0.014676486,24.99736981,31.00999474,80.6,372.9247764,95.25512888,14.53445555,16.85428722,86.2,8.237769595,9.752761704,84.5,1.420305103,1.94108364,73.2,0.047343503,0.037874803,0.023671752,0.009468701,0.520778538,2.982640715,0.426091531,0,3.029984219,43.88742767,3.692793267,11.1257233,22.63019463,10.65228827,2.509205681,43.88742767,0.994213572,0.378748027,38.1,0.473435034,47.6,22.96159916,105.1499211,48.85849553,1.372961599,1.041557075,0.189374014,1.372961599,1.088900579,27.08048396,2.225144661,1.230931089,0.852183062,0,0.047343503,0.189374014,0.047343503,0.094687007,0.094687007,2.319831668,1.183587585,1.088900579,1.136244082,0.094687007,1.041557075,1.562335613,66.7,0.520778538,1.609679116,0.568122041,1.041557075,0.662809048,2.982640715,2.556549185,0,0.331404524,2.08311415,0.899526565,43.2,0.007574961,0.017517096,0.69121515,0,0,0,0.269857969,0.269857969,0.00662809,0.061546554,0.061546554,0.094687007,0,0,1.372961599,0.994213572,0.284061021,0.189374014,0.662809048,1.183587585,0,0.047343503,0,4.308258811,1.704366123,2.035770647,45.6
Sean Longstaff,ENG,MF,DM,Newcastle Utd,25,Premier League,35,30,2747,0.196578085,0.065526028,0.262104114,0.196578085,0,0,0.229341099,0,0.216235894,0.216235894,0.075354933,0.288314525,0.786312341,4.750637059,3.800509647,0.008518384,0.009501274,32.46814707,40.65890062,79.9,501.7327994,163.1598107,18.05242082,20.83727703,86.6,11.49981798,14.0880961,81.6,2.03130688,3.243538406,62.6,0.065526028,0.075354933,0.098289043,-0.009828904,0.655260284,2.686567164,0.851838369,0.131052057,4.750637059,50.22570076,1.63815071,11.0738988,25.55515107,13.82599199,2.948671278,50.22570076,0.753549327,0.360393156,47.8,0.360393156,47.8,26.24317437,109.1336003,45.67164179,0.786312341,0.786312341,0.229341099,1.113942483,1.146705497,35.25300328,3.800509647,1.670913724,1.40880961,0.032763014,0.032763014,0.098289043,0.098289043,0,0.229341099,1.769202767,0.982890426,0.556971241,0.950127412,0.262104114,0.786312341,2.064069894,38.1,1.277757554,1.40880961,0.229341099,1.179468511,0.556971241,2.326174008,0.753549327,0,0.196578085,1.343283582,0.491445213,36.6,0.004914452,0.013105206,0.475063706,0,0,0,0.216235894,0.216235894,0.005242082,-0.019657809,-0.019657809,0.229341099,0,0,0.786312341,1.113942483,0.065526028,0.819075355,0.556971241,0.982890426,0,0,0,3.931561704,0.589734256,0.720786312,45
Sergio Reguilón,ESP,DF,FB,Brentford,26,Premier League,16,14,1118,0,0.322003578,0.322003578,0,0,0,0.322003578,0.080500894,0.064400716,0.064400716,0.225402504,0.28980322,2.737030411,3.059033989,3.220035778,0.025760286,0.023345259,28.25581395,42.02146691,67.2,487.5939177,211.3953488,12.96064401,15.61717352,83,11.83363148,16.18067979,73.1,2.737030411,6.601073345,41.5,0.322003578,0.225402504,0.177101968,0.096601073,1.610017889,1.368515206,1.368515206,1.046511628,3.059033989,56.99463327,4.427549195,19.48121646,20.3667263,18.35420394,1.771019678,56.99463327,2.093023256,1.046511628,50,0.885509839,42.3,25.59928444,160.0357782,93.38103757,2.737030411,2.012522361,0.161001789,1.771019678,0.402504472,26.72629696,3.220035778,2.817531306,1.610017889,0.885509839,0.080500894,0.161001789,0.080500894,0,0.483005367,3.62254025,1.610017889,2.093023256,1.4490161,0.080500894,1.932021467,3.220035778,60,1.288014311,1.851520572,0.483005367,1.368515206,1.288014311,4.910554562,3.300536673,0.080500894,0,1.046511628,0.080500894,7.7,0,0,1.465116279,0,0,0,0.064400716,0.064400716,0.004830054,-0.064400716,-0.064400716,0.322003578,0.080500894,0,0.805008945,1.207513417,0.080500894,5.796064401,1.288014311,1.610017889,0,0.080500894,0,6.037567084,1.127012522,1.610017889,41.2
Simon Adingra,CIV,FW,WF,Brighton,21,Premier League,31,25,2222,0.243024302,0.04050405,0.283528353,0.243024302,0,0,0.121512151,0,0.174167417,0.174167417,0.149864986,0.324032403,4.495949595,2.02520252,11.26012601,0.011341134,0.012961296,25.67956796,34.02340234,75.5,357.569757,69.38343834,16.68766877,19.88748875,83.9,7.493249325,9.923492349,75.5,0.810081008,1.539153915,52.6,0.04050405,0.149864986,0.141764176,-0.109360936,1.336633663,0.688568857,1.336633663,0.445544554,2.02520252,46.94419442,1.458145815,7.574257426,14.74347435,25.3960396,6.197119712,46.94419442,4.9819982,2.02520252,40.7,2.592259226,52,31.30963096,205.0720072,121.350135,4.495949595,1.944194419,2.551755176,1.944194419,1.134113411,32.20072007,11.26012601,3.118811881,2.065706571,0.04050405,0.526552655,0.283528353,0.121512151,0.081008101,0.162016202,1.822682268,0.810081008,0.931593159,0.445544554,0.445544554,0.769576958,1.701170117,45.2,0.931593159,1.255625563,0.04050405,1.215121512,0.769576958,2.592259226,0.891089109,0,0.243024302,2.106210621,0.891089109,42.3,0.004860486,0.010936094,0.644014401,0,0,0,0.174167417,0.174167417,0.003240324,0.068856886,0.068856886,0.121512151,0,0,1.174617462,0.769576958,0.688568857,3.078307831,0.769576958,0.810081008,0.04050405,0,0,4.779477948,0.324032403,0.486048605,40
Sofyan Amrabat,MAR,"MF,DF",DM,Manchester Utd,26,Premier League,21,10,938,0,0,0,0,0,0,0.575692964,0,0.009594883,0.009594883,0.028784648,0.038379531,0.575692964,6.332622601,0.959488273,0,0.003837953,55.45842217,63.71002132,87,989.0405117,263.5714286,23.41151386,26.28997868,89.1,25.33049041,28.40085288,89.2,5.373134328,6.428571429,83.6,0,0.028784648,0.038379531,-0.028784648,0.575692964,5.948827292,0.575692964,0.095948827,6.332622601,73.88059701,4.60554371,20.91684435,42.12153518,11.51385928,0.095948827,73.88059701,0.959488273,0.575692964,60,0.191897655,20,46.91897655,226.6311301,90.86353945,0.575692964,0.767590618,0,0.863539446,1.0554371,52.29211087,0.959488273,1.823027719,1.823027719,0,0,0,0,0,0.095948827,2.590618337,1.535181237,1.631130064,0.767590618,0.191897655,1.631130064,2.974413646,54.8,1.343283582,1.918976546,0.671641791,1.247334755,0.767590618,3.358208955,1.823027719,0.191897655,0,0.287846482,0,0,0,0,2.504264392,0,0,0,0.009594883,0.009594883,0.001918977,-0.009594883,-0.009594883,0.575692964,0,0,2.302771855,0.959488273,0,0.671641791,0.767590618,1.535181237,0,0,0,5.756929638,0.479744136,0.575692964,45.5
Son Heung-min,KOR,FW,WF,Tottenham,31,Premier League,35,34,2934,0.521472393,0.306748466,0.828220859,0.460122699,0.061349693,0.061349693,0.030674847,0,0.36809816,0.319018405,0.36196319,0.680981595,3.650306748,4.263803681,9.969325153,0.023619632,0.022392638,27.20858896,32.97546012,82.5,371.8711656,86.56441718,16.28834356,18.6809816,87.2,9.110429448,10.36809816,87.9,0.705521472,1.165644172,60.5,0.306748466,0.36196319,0.254601227,-0.055214724,2.085889571,1.226993865,1.993865031,0.061349693,4.263803681,41.53374233,0.245398773,2.668711656,14.04907975,25.24539877,6.503067485,41.47239264,2.82208589,1.196319018,42.4,1.441717791,51.1,28.43558282,174.4785276,91.68711656,3.650306748,1.349693252,1.963190184,1.687116564,1.257668712,33.74233129,9.969325153,3.957055215,3.312883436,0,0.337423313,0.18404908,0.09202454,0.030674847,0.521472393,0.644171779,0.398773006,0.18404908,0.214723926,0.245398773,0.306748466,0.644171779,47.6,0.337423313,0.122699387,0.030674847,0.09202454,0.245398773,0.889570552,0.122699387,0,0.521472393,2.54601227,1.165644172,45.8,0.005521472,0.01196319,0.475460123,0,0.061349693,0.061349693,0.36809816,0.319018405,0.00398773,0.153374233,0.141104294,0.030674847,0,0,0.36809816,1.196319018,0.613496933,1.104294479,0.245398773,0.398773006,0.030674847,0.030674847,0.030674847,2.45398773,0.153374233,0.490797546,23.8
Sven Botman,NED,DF,CB,Newcastle Utd,23,Premier League,17,15,1377,0.130718954,0.130718954,0.261437908,0.130718954,0,0,0.130718954,0,0.039215686,0.039215686,0.065359477,0.104575163,0,2.287581699,0.326797386,0.016993464,0.007189542,60.19607843,66.47058824,90.6,1112.875817,441.8300654,23.33333333,24.96732026,93.5,30,31.96078431,93.9,6.405228758,8.62745098,74.2,0.130718954,0.065359477,0.039215686,0.065359477,0.326797386,2.483660131,0.065359477,0,2.287581699,75.4248366,12.15686275,44.18300654,29.41176471,1.895424837,1.307189542,75.4248366,0.130718954,0,0,0.130718954,100,43.92156863,187.3202614,91.69934641,0,0.261437908,0,0.326797386,0.130718954,53.7254902,0.326797386,0.91503268,0.784313725,0,0,0.130718954,0,0,0.196078431,1.307189542,0.849673203,0.91503268,0.392156863,0,0.522875817,0.849673203,61.5,0.326797386,1.307189542,1.045751634,0.261437908,0.588235294,1.895424837,3.986928105,0.196078431,0.130718954,0.653594771,0.130718954,20,0.013071895,0.065359477,0.68627451,0,0,0,0.039215686,0.039215686,0.003921569,0.091503268,0.091503268,0.130718954,0,0,0.588235294,0.130718954,0.065359477,0,0.588235294,0.849673203,0,0.065359477,0.065359477,4.575163399,2.222222222,1.111111111,66.7
Tahith Chong,NED,"MF,FW",AM,Luton Town,23,Premier League,33,20,1982,0.181634712,0,0.181634712,0.181634712,0,0,0.181634712,0,0.122603431,0.122603431,0.022704339,0.14530777,2.588294652,3.269424823,4.586276488,0.008173562,0.006811302,19.43491423,24.97477296,77.8,303.284561,74.60645812,10.30776993,11.67003027,88.3,6.765893037,8.582240161,78.8,1.453077699,2.452068618,59.3,0,0.022704339,0.063572149,-0.022704339,0.454086781,1.589303734,0.908173562,0.363269425,3.269424823,37.18970737,1.362260343,7.265388496,15.93844601,14.71241171,2.361251261,37.18970737,3.269424823,1.135216953,34.7,1.453077699,44.4,23.61251261,161.6094854,85.36831483,2.588294652,2.134207871,0.408678103,2.679112008,1.816347124,25.42885974,4.586276488,2.225025227,1.407669021,0,0.136226034,0.090817356,0.499495459,0.090817356,0.181634712,1.634712412,0.998990918,0.862764884,0.590312815,0.181634712,0.681130172,1.498486377,45.5,0.817356206,1.362260343,0.272452069,1.089808274,0.363269425,1.997981837,0.499495459,0.045408678,0.181634712,1.407669021,0.317860747,22.6,0.005903128,0.025882947,0.753784057,0,0,0,0.122603431,0.122603431,0.004086781,0.059031282,0.059031282,0.181634712,0,0,0.95358224,2.906155399,0.181634712,1.589303734,0.363269425,0.998990918,0,0,0,4.722502523,0.408678103,0.998990918,29
Taiwo Awoniyi,NGA,FW,CF,Nott'ham Forest,25,Premier League,20,12,1042,0.518234165,0.259117083,0.777351248,0.518234165,0,0,0.172744722,0,0.405950096,0.405950096,0.146833013,0.552783109,0.690978887,1.209213052,3.886756238,0.067370441,0.048368522,10.96928983,15.11516315,72.6,137.6775432,26.94817658,7.600767754,9.587332054,79.3,2.936660269,4.05950096,72.3,0.259117083,0.431861804,60,0.259117083,0.146833013,0.077735125,0.112284069,0.863723608,0.518234165,0.259117083,0,1.209213052,25.39347409,1.209213052,2.591170825,13.21497121,10.19193858,3.714011516,25.39347409,1.381957774,0.690978887,50,0.604606526,43.8,14.51055662,64.60652591,27.63915547,0.690978887,0.518234165,0.518234165,3.282149712,0.950095969,18.05182342,3.886756238,2.591170825,1.900191939,0,0.172744722,0,0.345489443,0.172744722,0.518234165,0.777351248,0.604606526,0.086372361,0.345489443,0.345489443,0.086372361,0.172744722,50,0.086372361,0.604606526,0.172744722,0.431861804,0.086372361,0.863723608,0.777351248,0,0.518234165,1.900191939,0.950095969,50,0.023320537,0.047504798,0.99328215,0,0,0,0.405950096,0.405950096,0.019001919,0.112284069,0.112284069,0.172744722,0,0,0.777351248,1.381957774,1.122840691,0.086372361,0.086372361,0.604606526,0,0,0,2.850287908,1.813819578,4.145873321,30.4
Takehiro Tomiyasu,JPN,DF,FB,Arsenal,24,Premier League,22,10,1149,0.156657963,0.078328982,0.234986945,0.156657963,0,0,0.156657963,0.078328982,0.117493473,0.117493473,0.031331593,0.148825065,1.331592689,5.639686684,2.898172324,0.018015666,0.011749347,44.96083551,54.59530026,82.4,700.3394256,197.3890339,23.96866841,26.78851175,89.5,17.93733681,20.91383812,85.8,2.114882507,4.386422977,48.2,0.078328982,0.031331593,0.062663185,0.046997389,0.46997389,4.699738903,0.783289817,0.234986945,5.639686684,64.54308094,2.898172324,15.03916449,30.46997389,19.42558747,2.428198433,64.54308094,0.939947781,0.313315927,33.3,0.548302872,58.3,36.73629243,169.0339426,83.34203655,1.331592689,1.096605744,0.234986945,1.018276762,0.234986945,40.7310705,2.898172324,1.331592689,1.253263708,0,0,0.078328982,0,0,0.156657963,1.566579634,0.704960836,1.174934726,0.313315927,0.078328982,0.861618799,1.409921671,61.1,0.548302872,0.783289817,0.313315927,0.46997389,1.409921671,2.976501305,2.584856397,0,0.156657963,1.331592689,0.234986945,17.6,0.009399478,0.052480418,1.167101828,0,0,0,0.117493473,0.117493473,0.007049608,0.039164491,0.039164491,0.156657963,0.078328982,0.078328982,1.096605744,0.626631854,0.078328982,1.096605744,1.409921671,0.704960836,0,0,0,4.229765013,1.958224543,1.566579634,55.6
